keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,versões,memória_interna,memória_ram,com_ranhura_para_cartão_de_memória,rede_móvel,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,com_radio,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,características_principais_das_câmeras,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,zoom_óptico,zoom_digital,resolução_de_vídeo_da_câmera_frontal,com_câmera,classificação_ip,com_teclado_qwerty_físico,é_resistente_à_água,é_resistente_ao_pó,é_dual_sim,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,última_versão_compatível_do_sistema_operacional,modelo_do_processador,modelo_de_gpu,quantidade_de_núcleos_do_processador,número_de_homologação_da_anatel,mês_de_lançamento,ano_de_lançamento,tamanho_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,proporção_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_reconhecimento_facial,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro
iphone-13,Infinix Hot 40i 4G 256GB Preto 8GB RAM,1855,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=9oi5rFkvkpS3lGMvd%2BChBQGqEuNFM6TXdoMNoohqeh7nJ7RyNNjGJlPHmWo%2BcSUJMwz5I%2BnBpDP8KxHM7JqTT2yXxnv%2BM2NQGjN8vEXCVJkSPNfB30dQMEwp4KBgOfLWyTasglFFBuPyKYGKZtNt%2FN9QWFqfC016INvMtI4mI0jIb7Q4LaYCOukS0hfcwqN91UAlBxyA6rNjc0pNcJwX5Fd78rJbLi6QHPg5P%2F2RxSbdXuiubqXin9%2BDCyHIBkOFddU4Rq3JS2x1T8jJ4bTZej8zoUZh4ZWiXtKZPTY9aApPzNyccuXmDaFKZDTJ5srjkEIZZXCGQMexUcN7nzTxPFW3zru3CehyQ7vBWudQYD%2BgGuATYO1nkYe6P2g3Bx39D3A1q3xysTZwveVcM%2BpByOj4ENhRANr4BLV0%2FVogYJMjQX8gG2%2B67vqbmfQU9ZrqaAocknvWamUf2kC3ckxanVS7zDDjRUH1NQY7tNNvdOWfh6nymhxAK06tB5cVnd71Y3moMNRnIKuM%2FvuGz%2FS6O%2B1%2Bu4QwY8up0RD59ytQhzJA3p%2FXk5FwXCrzF67twVzSllxcQAHCU91SlqCelO6WgMS3qdsvcBCzu764NSrn0PNaQDXmNwknYyudB0yYf%2BCiVPnJJorPuGimQgXVgaazgeEIxf3uk8fJKGBeAtaFF6BOrIZERRj%2BU%2FtOUF2WmWwXdRm9MKjAh4oriUG%2B23zNclUr3V2Fb9pDH%2FfnHvwTE8A0r4lYrKct%2BhQ%2BxZdsRRecHS38wUypF8rBLfUQZ%2FN0YBWqBb%2B029FS5N4cxDbplw0ZL5y7b6PMiTLbI2%2BTuCr%2BatGANhVjKvFWwdorbMvtGbk0%2FL2ti85xz%2BuUh3CEU3lm99hfSICmUENqZ1bfrmgH1MaocYEGpTAlrAKFAWctUJl7D7%2Bj8e4CIx1LZotEzHV2yEo6e1cPagdNcXe1SPM3yoPnz2G2EHrxMSCPUHzECwnA9YktiGBh9xMr9Kn8IZoliMki7CLxAiLMfCiciA%3D%3D,Chegará grátis amanhã,2025-05-18 18:19:26.979619,Infinix Hot 40i 4G 256GB Preto 8GB RAM,1855,Novo  |  +1000 vendidos,"ou R$ 1.299 em 12x R$ 108 , 25 sem juros",Infinix,Hot,Hot 40i,,256 GB,8 GB,,4G/LTE,USB-C,Sim,Não,Sim,Sim,Sim,Sim,Sim,50 Mpx,720 px x 1080 px,32 Mpx,,,f 1.6,f 2.2,2,1,,10x,,Sim,,Não,Não,,Sim,,,,,Android,,13,Unisoc T606,ARM Mali-G57 MC1,8,31332415156,Maio,2024,"6,6 """,720 px x 1612 px,IPS,,,500 cd/m²,,Sim,Íon de lítio,,,,Sim,190 g,16.359 cm x 8.3 cm x 7.559 cm,Sim,Sim,Não,Não,Não
iphone-13,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=o1J8174q%2B73wmWFPVYeqj2S%2Fm8zlh77PtgugYIsCWj7zeysOye0ki3bf05ev6QR6JBwfgH6I5wlo%2FNiEc%2FewNcNdSumQTgf%2FYDMdntT2EVXjNgPaY6rnJBIIGnh1V2u0H1IKkSmlA8Vp3nUeq7rchMYnX1zsaTnKhD%2FZ8aBZ5MNXPygPHXtP%2FFn8STgxSHNBsldvNis8gjuAMydh5fIZuS%2B0q7uWDdSP3dByLt30mClfCGeE9cIPWpm3gxyUPasGCRchCjbgOsKT4vNAr4cLhoHEfinGeUxGJryNVHWcSa0tK3cCXShwg6T7VWbxnIfZ5WPbVzD5zN3eCCsKdN6coBNh8sEx6ZRbQpz3WXaansRUaIxmirhWDiCej3fWqCoKmETFvUxbmth47Dx9MrjFPbqxmsJV%2FrQqTVYlIh5IUcGlHbWTiC7Ulz0LOIfYCZP4ZwM%2FIv2F3IJB8IVsJfszeZwYja7ma78y9da%2BQet2EboT2kZQrB1FX84ZXrzzvJ8fQJwtuB7IpkyV5f1kUDv8mZxhM%2BBXEe8%2FH4cOlTZfclWWMdBspU5gsrgCJaAgPMFPXqFOOd8IFu4047FLHzvtsFqaWbw8gClf7YPrxCvzPtDqqcI8JN4kw7vciP7PyNcNuaRrPC%2Bz2yzsj48aQOPU1bxbyej0ErMVHSmgzRoPuAutLX4izikuWWXM17DvUPdf0SFU47SN5XyQ2ODVYkt%2Bv%2BnceIXpU8IK2TqswE1mFEWDDgUhlGwhHXy7Y88FBfNGA%2BmBw%2F7jPkp0Rwzvi39wyTOAvHYG891EhLlTivnReJK2nwiyRQNHN5kScfohTSMr38iyVzOASL1HupqT2URlop81Zifm3r98fGlJ4nxBRls8TB%2BJlaJsrTlCzk4FzyA7Btn2wREG9DaBkF53iN3U5YJQMlHd9yyCePMw3u9GXYvnN%2Bb8PZCtjl0Zc9CO6TUfpA3K%2Fadjy7WyRZpcRsD8NSJbwHleQwCy8TBuTmmJUIle5uOB%2BoVvu6VggRvgppCd8R4%2B5kDjrasbZFZP3w8rkw%3D%3D,Chegará grátis amanhã,2025-05-18 18:19:26.980626,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,Novo  |  +100 vendidos,"ou R$ 6.499 em 12x R$ 541 , 58 sem juros",Samsung,Galaxy S,S24 Plus,,512 GB,12 GB,Não,5G,USB-C,Sim,,Sim,Sim,Sim,Sim,Não,50 Mpx,,12 Mpx,,50 Mpx/12 Mpx/10 Mpx,f 1.8/f 2.2/f 2.4,f 2.2,3,1,3x,30x,,Sim,IP68,,,,Sim,2,,Nano-SIM,,Android,14,14,Exynos 2400,,,203882300953,Janeiro,2024,"6,7 """,1080 px x 2340 px,Dynamic AMOLED 2X,,,,,,Íon de lítio,Sim,Sim,,Sim,196 g,15.85 cm x 7.59 cm x 7.7 mm,Sim,Sim,Sim,,Sim
iphone-13,iPhone 13 Pro 512 GB grafite - Bom (Recondicionado),4562,https://www.mercadolivre.com.br/iphone-13-pro-512-gb-grafite-bom-recondicionado/p/MLB2000143016,Frete grátis,2025-05-18 18:19:26.980626,iPhone 13 Pro 512 GB grafite - Bom (Recondicionado),4562,Recondicionado,"em 12x R$ 380 , 17 sem juros",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",512 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple Iphone 13 (128 Gb) Branco Envio Imediato Top + Nfe Preto (Novo com caixa aberta),2899,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-branco-envio-imediato-top--nfe/up/MLBU3175288008,Frete grátis,2025-05-18 18:19:26.980626,Apple Iphone 13 (128 Gb) Branco Envio Imediato Top + Nfe Preto (Novo com caixa aberta),2899,Caixa aberta  |  2 vendidos,"em 12x R$ 278 , 64",Apple,iPhone 13,iPhone 13,,128 GB,4 GB,,5G,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,2,0,,,iOS,,,Apple A15 Bionic,,,112722101993,,,,,,,,,,,,,,,,,,,,,,
iphone-13,iPhone 13 256gb,3299,https://produto.mercadolivre.com.br/MLB-4047592273-iphone-13-256gb-_JM?searchVariation=187757284993,Frete grátis,2025-05-18 18:19:26.980626,iPhone 13 256gb (Recondicionado),3299,Recondicionado  |  1 vendido,"em 12x R$ 274 , 92 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",256 GB,4 GB,Não,,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,iOS,15,16,,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128 Gb Rosa - Vitrine Garantia + Nf Bateria 100%,3297,https://produto.mercadolivre.com.br/MLB-5378258682-iphone-13-128-gb-rosa-vitrine-garantia-nf-bateria-100-_JM?searchVariation=187834888159,Frete grátis,2025-05-18 18:19:26.980626,iPhone 13 128 Gb Rosa - Vitrine Garantia + Nf Bateria 100% (Recondicionado),3297,Recondicionado  |  +5 vendidos,"em 12x R$ 274 , 75 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,ios 18,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Meia-noite (128gb) + Carregador E Fone De Ouvido,2995,https://produto.mercadolivre.com.br/MLB-4048394747-iphone-13-meia-noite-128gb-carregador-e-fone-de-ouvido-_JM?searchVariation=183507306258,Frete grátis,2025-05-18 18:19:26.981627,iPhone 13 Meia-noite (128gb) + Carregador E Fone De Ouvido (Recondicionado),2995,Recondicionado  |  +25 vendidos,"em 12x R$ 249 , 58 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro Max (512 GB) - Verde-alpino,8799,https://www.mercadolivre.com.br/apple-iphone-13-pro-max-512-gb-verde-alpino/p/MLB19037515,Frete grátis,2025-05-18 18:19:26.981627,Apple iPhone 13 Pro Max (512 GB) - Verde-alpino,8799,Novo  |  +50 vendidos,"em 12x R$ 733 , 25 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",512 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 Gb) Meia-noite Original + Acessórios,2999,https://produto.mercadolivre.com.br/MLB-3926371429-apple-iphone-13-128-gb-meia-noite-original-acessorios-_JM?searchVariation=182423906758,Frete grátis,2025-05-18 18:19:26.981627,Apple iPhone 13 (128 Gb) Meia-noite Original + Acessórios (Recondicionado),2999,Recondicionado  |  +5 vendidos,"em 12x R$ 249 , 92 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 mini (512 GB) - Azul,6147,https://www.mercadolivre.com.br/apple-iphone-13-mini-512-gb-azul/p/MLB18514732,Frete grátis,2025-05-18 18:19:26.981627,Apple iPhone 13 mini (512 GB) - Azul,6147,Novo  |  +25 vendidos,"em 12x R$ 450 , 81 sem juros",Apple,iPhone 13,iPhone 13 mini,"A2626, A2630, A2176, A2631, A2398, A2399, A2628",512 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Bokeh, Modo noite, Modo rajada, Panorama",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112752101993,Setembro,2021,"5,4 """,1080 px x 2340 px,OLED,Super Retina XDR,476 dpi,1.200 cd/m²,19.5:5,Sim,Íon de lítio,Sim,Sim,Não,Sim,140 g,13.15 cm x 6.42 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128 Gb Branco - Vitrine Garantia + Nf Bateria 100%,3297,https://produto.mercadolivre.com.br/MLB-4050677883-iphone-13-128-gb-branco-vitrine-garantia-nf-bateria-100-_JM?searchVariation=187797608259,Frete grátis,2025-05-18 18:19:26.981627,iPhone 13 128 Gb Branco - Vitrine Garantia + Nf Bateria 100% (Recondicionado),3297,Recondicionado  |  +5 vendidos,"em 12x R$ 274 , 75 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,3 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,ios 18,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone Apple 13 Branco 128 Gb Impecável,2739,https://produto.mercadolivre.com.br/MLB-4768942264-iphone-apple-13-branco-128-gb-impecavel-_JM?searchVariation=180693963698,Frete grátis,2025-05-18 18:19:26.981627,iPhone Apple 13 Branco 128 Gb Impecável (Recondicionado),2739,Recondicionado,"em 12x R$ 228 , 25 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128 Gb Azul - Vitrine Garantia + Nf Bateria 100%,3397,https://produto.mercadolivre.com.br/MLB-4054093961-iphone-13-128-gb-azul-vitrine-garantia-nf-bateria-100-_JM?searchVariation=187835038607,Frete grátis,2025-05-18 18:19:26.982632,iPhone 13 128 Gb Azul - Vitrine Garantia + Nf Bateria 100% (Recondicionado),3397,Recondicionado  |  3 vendidos,"em 12x R$ 283 , 08 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,3 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,ios 18,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Pro 256 GB grafite - Bom (Recondicionado),4181,https://www.mercadolivre.com.br/iphone-13-pro-256-gb-grafite-bom-recondicionado/p/MLB2000098536,Frete grátis,2025-05-18 18:19:26.982632,iPhone 13 Pro 256 GB grafite - Bom (Recondicionado),4181,Recondicionado  |  +25 vendidos,"em 12x R$ 348 , 50 sem juros",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",256 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128gb Seminovo Ótimo Estado Garantia Brindes Nf,3199,https://produto.mercadolivre.com.br/MLB-3864182957-iphone-13-128gb-seminovo-otimo-estado-garantia-brindes-nf-_JM?searchVariation=185178564307,Frete grátis,2025-05-18 18:19:26.982632,iPhone 13 128gb Seminovo Ótimo Estado Garantia Brindes Nf (Recondicionado),3199,Recondicionado  |  2 vendidos,"em 12x R$ 266 , 58 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 GB) Meia-noite,3558,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-meia-noite/p/MLB18500844,Frete grátis,2025-05-18 18:19:26.982632,Apple iPhone 13 (128 GB) Meia-noite,3558,Novo  |  +5mil vendidos,"em 12x R$ 296 , 50 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Usado: iPhone 13 Mini 256gb Rosa Bom - Trocafone,3369,https://produto.mercadolivre.com.br/MLB-3314368247-usado-iphone-13-mini-256gb-rosa-bom-trocafone-_JM,Frete grátis,2025-05-18 18:19:26.982632,Usado: iPhone 13 Mini 256gb Rosa Bom - Trocafone (Recondicionado),3369,Recondicionado,"em 12x R$ 280 , 75 sem juros",Apple,iPhone 13,13 Mini,"A2626, A2630, A2176, A2631, A2398, A2399, A2628",256 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Bokeh, Modo noite, Modo rajada, Panorama",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Hexa-Core,Apple GPU,6,112752101993,Setembro,2021,"5,4 """,1080 x 2340 pixels,OLED,Super Retina XDR,476 dpi,1.200 cd/m²,19.5:5,Sim,Íon de lítio,Sim,Sim,Não,Sim,140 g,13.15 cm x 6.42 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câmera 12mp Outlet,3999,https://produto.mercadolivre.com.br/MLB-5387828100-apple-iphone-13-pro-128gb-6gb-tela-606-cmera-12mp-outlet-_JM?searchVariation=187936192241,Frete grátis,2025-05-18 18:19:26.982632,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câmera 12mp Outlet (Recondicionado),3999,Recondicionado,"em 12x R$ 333 , 32 sem juros",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 5g 256gb 4gb Ram Tela 6.1 Câmera 12mp Outlet,4599,https://produto.mercadolivre.com.br/MLB-5348032290-apple-iphone-13-5g-256gb-4gb-ram-tela-61-cmera-12mp-outlet-_JM?searchVariation=187502111603,Frete grátis,2025-05-18 18:19:26.983628,Apple iPhone 13 5g 256gb 4gb Ram Tela 6.1 Câmera 12mp Outlet (Recondicionado),4599,Recondicionado,"em 12x R$ 321 , 99 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",256 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
